chl_value
0.389703114062213
0.306747083747103
0.242253299722027
0.313307222859104
0.214022198385641
0.237870148916705
0.306691724623905
0.267942272520659
0.357419087736013
0.293131039824825
0.331066347231297
0.30760201329494
0.244737703767298
0.292300165719159
0.254160975593052
0.222434836353641
0.296894166297385
0.326231735215959
0.32513531171153
0.414316635092541
0.221233241651833
0.231636729437574
0.298816292960474
0.248105795281804
0.233966633948988
0.329815290943668
0.245877518619228
0.283214853879988
0.23723298777571
0.245053161089405
0.197186929237284
0.171063447254335
0.256149532472459
0.166525503280105
0.172836437159328
0.234417136924992
0.256633086075717
0.23049412331864
0.160548216180367
0.129122245073894
0.197330343457781
0.117311730830723
0.173263673216893
0.152563786290214
0.122934202623665
0.105307784483754
0.181646683760171
0.155494612088886
0.100311831235579
0.120665541021506
0.200689937137145
0.114779033900097
0.124529744818438
0.13351646627336
0.0938212108238442
0.100280896414628
0.118189737351533
0.119220984552634
0.0823942683113069
0.10400408357941
0.241591514339188
0.123495608939553
0.12879302368078
0.108868626993784
0.111342350490259
0.145292860014334
0.130089028469255
0.113455625119831
0.101219051052156
0.121711667016941
0.172406647971628
0.164276985679949
0.122795046507673
0.128513012740258
0.120008971657422
0.148521125507337
0.159121315630133
0.129335869197209
0.0910210473653071
0.124194120095671
0.209187359278994
0.227084582669348
0.145437276493518
0.173789550676632
0.140930983101001
0.15398457732935
0.1115655863794
0.124895286034082
0.120993623012073
0.131920570008438
0.213907264774112
0.22024542823392
0.20758662770642
0.181706949693942
0.132359532865331
0.192609516746373
0.126199342993847
0.150080130412099
0.147620778680477
0.143365044016352
0.239666470394852
0.22426514120667
0.233637060701883
0.264170718530948
0.18913733299199
0.198906238584494
0.182660832815926
0.181975501728227
0.169264679051546
0.19238833863075
0.303135119811606
0.291170578185376
0.270875107592066
0.196501407699124
0.237769690484087
0.274479482577471
0.228389264227658
0.291814647201158
0.230838117938767
0.277394895334332
